cam_entropy,cam_mean,cam_std,cam_max,cam_sparsity,pred_conf,pred_class,filename,true_label
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_272.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_273.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_274.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_275.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_276.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_277.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_278.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_279.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_280.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_281.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_282.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_283.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_284.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_285.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_286.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_287.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_288.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_289.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_290.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_291.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_292.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_293.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_294.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_295.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_296.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_297.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_298.png,doctor
8.089003,0.00024414062,0.00013274816,0.00038152313,0.0947265625,1.0,0,doctor_299.png,doctor
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_0.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_1.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_2.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_3.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_4.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_5.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_6.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_7.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_8.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_9.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_10.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_11.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_12.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_13.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_14.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_15.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_16.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_17.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_18.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_19.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_20.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_21.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_22.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_23.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_24.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_25.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_26.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_27.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_28.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_29.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_30.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_31.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_32.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_33.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_34.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_35.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_36.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_37.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_38.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_39.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_40.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_41.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_42.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_43.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_44.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_45.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_46.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_47.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_48.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_49.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_50.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_51.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_52.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_53.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_54.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_55.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_56.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_57.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_58.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_59.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_60.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_61.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_62.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_63.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_64.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_65.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_66.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_67.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_68.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_69.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_70.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_71.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_72.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_73.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_74.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_75.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_76.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_77.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_78.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_79.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_80.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_81.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_82.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_83.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_84.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_85.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_86.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_87.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_88.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_89.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_90.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_91.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_92.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_93.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_94.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_95.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_96.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_97.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_98.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_99.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_100.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_101.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_102.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_103.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_104.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_105.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_106.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_107.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_108.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_109.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_110.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_111.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_112.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_113.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_114.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_115.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_116.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_117.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_118.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_119.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_120.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_121.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_122.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_123.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_124.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_125.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_126.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_127.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_128.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_129.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_130.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_131.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_132.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_133.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_134.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_135.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_136.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_137.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_138.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_139.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_140.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_141.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_142.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_143.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_144.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_145.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_146.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_147.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_148.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_149.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_150.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_151.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_152.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_153.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_154.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_155.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_156.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_157.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_158.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_159.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_160.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_161.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_162.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_163.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_164.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_165.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_166.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_167.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_168.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_169.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_170.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_171.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_172.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_173.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_174.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_175.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_176.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_177.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_178.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_179.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_180.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_181.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_182.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_183.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_184.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_185.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_186.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_187.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_188.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_189.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_190.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_191.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_192.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_193.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_194.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_195.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_196.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_197.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_198.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_199.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_200.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_201.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_202.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_203.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_204.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_205.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_206.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_207.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_208.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_209.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_210.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_211.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_212.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_213.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_214.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_215.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_216.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_217.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_218.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_219.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_220.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_221.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_222.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_223.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_224.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_225.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_226.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_227.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_228.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_229.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_230.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_231.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_232.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_233.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_234.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_235.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_236.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_237.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_238.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_239.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_240.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_241.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_242.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_243.png,nurse
8.106188,0.00024414062,0.00012996957,0.00049117923,0.089111328125,1.0,2,nurse_244.png,nurse
